ts0,ts1,bcr1,bcr2,bcr3
1647300000.0,88085,0.016,1.526,0.0
1647300000.0,88132,0.016,1.373,0.0
1647300000.0,88179,0.016,1.333,0.0
1647300000.0,88227,0.016,1.396,0.0
1647300000.0,88274,0.017,1.521,0.0
1647300000.0,88321,0.016,1.316,0.0
1647300000.0,88368,0.016,1.488,0.0
1647300000.0,88416,0.016,1.259,0.0
1647300000.0,88463,0.016,1.398,0.0
1647300000.0,88510,0.016,1.498,0.0
1647300000.0,88598,0.016,1.274,0.0
1647300000.0,88644,0.016,1.521,0.0
1647300000.0,88691,0.016,1.422,0.0
1647300000.0,88738,0.016,1.368,0.0
1647300000.0,88785,0.015,1.252,0.0
1647300000.0,88832,0.016,1.358,0.0
1647300000.0,88879,0.016,1.252,0.0
1647300000.0,88961,0.017,1.409,0.0
1647300000.0,89007,0.016,1.259,0.0
1647300000.0,89054,0.016,1.27,0.0
1647300000.0,89101,0.017,1.29,0.0
1647300000.0,89148,0.016,1.521,0.0
1647300000.0,89195,0.016,1.499,0.0
1647300000.0,89241,0.016,1.507,0.0
1647300000.0,89288,0.017,1.37,0.0
1647300000.0,89335,0.016,1.328,0.0
1647300000.0,89382,0.016,1.319,0.0
1647300000.0,89429,0.016,1.31,0.0
1647300000.0,89476,0.015,1.33,0.0
1647300000.0,89523,0.016,1.309,0.0
1647300000.0,89569,0.016,1.358,0.0
1647300000.0,89666,0.017,1.416,0.0
1647300000.0,89714,0.016,1.271,0.0
1647300000.0,89761,0.016,0.804,0.0
1647300000.0,89808,0.016,1.016,0.0
1647300000.0,89854,0.016,1.513,0.0
1647300000.0,89901,0.016,1.502,0.0
1647300000.0,90015,0.016,1.526,0.0
1647300000.0,90063,0.017,1.349,0.0
1647300000.0,90110,0.016,4.42,0.0
1647300000.0,90157,0.016,1.527,0.0
1647300000.0,90205,0.016,1.253,0.0
1647300000.0,90252,0.016,1.377,0.0
1647300000.0,90298,0.016,1.378,0.0
1647300000.0,90345,0.015,1.529,0.0
1647300000.0,90392,0.016,1.528,0.0
1647300000.0,90439,0.016,1.42,0.0
1647300000.0,90486,0.017,1.513,0.0
1647300000.0,90533,0.016,1.519,0.0
1647300000.0,90579,0.017,1.448,0.0
1647300000.0,90675,0.016,1.27,0.0
1647300000.0,90723,0.016,1.026,0.0
1647300000.0,90770,0.016,1.321,0.0
1647300000.0,90817,0.016,1.301,0.0
1647300000.0,90865,0.016,1.38,0.0
1647300000.0,90912,0.016,1.509,0.0
1647300000.0,90963,0.016,1.488,0.0
1647300000.0,91010,0.015,1.445,0.0
1647300000.0,91057,0.016,1.545,0.0
1647300000.0,91104,0.016,1.273,0.0
1647300000.0,91151,0.016,1.526,0.0
1647300000.0,91198,0.017,1.521,0.0
1647300000.0,91244,0.017,1.501,0.0
1647300000.0,91316,0.016,1.293,0.0
1647300000.0,91363,0.016,1.514,0.0
1647300000.0,91409,0.016,1.445,0.0
1647300000.0,91456,0.016,1.533,0.0
1647300000.0,91504,0.017,1.367,0.0
1647300000.0,91551,0.017,1.344,0.0
1647300000.0,91598,0.016,1.486,0.0
1647300000.0,91707,0.016,1.33,0.0
1647300000.0,91754,0.016,1.403,0.0
1647300000.0,91801,0.016,1.365,0.0
1647300000.0,91848,0.016,1.387,0.0
1647300000.0,91895,0.016,1.395,0.0
1647300000.0,91942,0.016,1.544,0.0
1647300000.0,91988,0.016,1.286,0.0
1647300000.0,92035,0.016,1.546,0.0
1647300000.0,92082,0.017,1.28,0.0
1647300000.0,92129,0.016,1.487,0.0
1647300000.0,92176,0.016,1.416,0.0
1647300000.0,92223,0.016,1.488,0.0
1647300000.0,92270,0.017,1.33,0.0
1647300000.0,92317,0.016,1.26,0.0
1647300000.0,92364,0.016,1.521,0.0
1647300000.0,92411,0.016,1.505,0.0
1647300000.0,92459,0.017,0.986,0.0
1647300000.0,92506,0.016,3.273,0.0
1647300000.0,92553,0.016,1.288,0.0
1647300000.0,92600,0.016,1.512,0.0
1647300000.0,92655,0.016,1.515,0.0
1647300000.0,92702,0.017,1.501,0.0
1647300000.0,92748,0.016,1.264,0.0
1647300000.0,92795,0.016,1.506,0.0
1647300000.0,92842,0.016,1.328,0.0
1647300000.0,92889,0.016,1.515,0.0
1647300000.0,93012,0.016,1.332,0.0
1647300000.0,93059,0.016,1.328,0.0
1647300000.0,93106,0.016,1.524,0.0
1647300000.0,93152,0.016,1.549,0.0
1647300000.0,93200,0.016,1.501,0.0
1647300000.0,93247,0.017,1.01,0.0
1647300000.0,93311,0.017,1.259,0.0
1647300000.0,93358,0.016,1.317,0.0
1647300000.0,93404,0.016,1.508,0.0
1647300000.0,93451,0.016,1.52,0.0
1647300000.0,93498,0.016,1.397,0.0
1647300000.0,93545,0.015,1.254,0.0
1647300000.0,93592,0.016,1.303,0.0
1647300000.0,93686,0.016,1.524,0.0
1647300000.0,93734,0.016,1.279,0.0
1647300000.0,93781,0.016,1.355,0.0
1647300000.0,93828,0.016,1.247,0.0
1647300000.0,93875,0.016,1.333,0.0
1647300000.0,93922,0.015,1.499,0.0
1647300000.0,93968,0.016,1.505,0.0
1647300000.0,94096,0.016,1.542,0.0
1647300000.0,94144,0.016,1.529,0.0
1647300000.0,94190,0.016,1.518,0.0
1647300000.0,94237,0.016,1.277,0.0
1647300000.0,94285,0.016,1.404,0.0
1647300000.0,94332,0.017,1.277,0.0
1647300000.0,94379,0.016,1.328,0.0
1647300000.0,94426,0.016,0.948,0.0
1647300000.0,94473,0.016,1.522,0.0
1647300000.0,94520,0.016,1.619,0.0
1647300000.0,94568,0.015,1.259,0.0
1647300000.0,94615,0.015,1.5,0.0
1647300000.0,94662,0.016,1.507,0.0
1647300000.0,94709,0.016,0.868,0.0
1647300000.0,94756,0.016,1.463,0.0
1647300000.0,94803,0.016,0.805,0.0
1647300000.0,94850,0.016,1.272,0.0
1647300000.0,94897,0.016,1.277,0.0
1647300000.0,94944,0.016,1.361,0.0
1647300000.0,94990,0.016,1.423,0.0
1647300000.0,95076,0.016,1.52,0.0
1647300000.0,95123,0.016,1.509,0.0
1647300000.0,95169,0.017,1.527,0.0
1647300000.0,95216,0.016,1.34,0.0
1647300000.0,95263,0.016,1.315,0.0
1647300000.0,95310,0.016,1.246,0.0
1647300000.0,95403,0.017,1.528,0.0
1647300000.0,95450,0.016,1.33,0.0
1647300000.0,95497,0.016,1.384,0.0
1647300000.0,95544,0.016,1.493,0.0
1647300000.0,95592,0.016,1.386,0.0
1647300000.0,95639,0.016,2.037,0.0
1647300000.0,95690,0.016,1.276,0.0
1647300000.0,95744,0.016,1.372,0.0
1647300000.0,95791,0.016,1.507,0.0
1647300000.0,95837,0.016,1.527,0.0
1647300000.0,95884,0.016,1.313,0.0
1647300000.0,95931,0.017,0.883,0.0
1647300000.0,95978,0.016,1.512,0.0
1647300000.0,96025,0.017,1.482,0.0
1647300000.0,96072,0.016,2.687,0.0
1647300000.0,96118,0.016,1.265,0.0
1647300000.0,96165,0.016,0.907,0.0
1647300000.0,96212,0.017,1.518,0.0
1647300000.0,96259,0.016,1.392,0.0
1647300000.0,96306,0.016,0.993,0.0
1647300000.0,96394,0.016,1.517,0.0
1647300000.0,96443,0.016,1.259,0.0
1647300000.0,96489,0.017,1.362,0.0
1647300000.0,96536,0.017,1.52,0.0
1647300000.0,96583,0.016,1.329,0.0
1647300000.0,96630,0.016,1.38,0.0
1647300000.0,96677,0.016,1.012,0.0
1647300000.0,96724,0.016,1.301,0.0
1647300000.0,96771,0.016,1.477,0.0
1647300000.0,96818,0.016,1.429,0.0
1647300000.0,96864,0.016,1.259,0.0
1647300000.0,96911,0.016,1.501,0.0
1647300000.0,96958,0.016,1.329,0.0
1647300000.0,97071,0.016,1.026,0.0
1647300000.0,97118,0.016,1.242,0.0
1647300000.0,97165,0.016,1.527,0.0
1647300000.0,97211,0.016,1.372,0.0
1647300000.0,97258,0.016,1.503,0.0
1647300000.0,97305,0.016,1.253,0.0
1647300000.0,97403,0.016,0.997,0.0
1647300000.0,97450,0.016,1.522,0.0
1647300000.0,97497,0.017,1.271,0.0
1647300000.0,97544,0.016,1.367,0.0
1647300000.0,97590,0.017,1.511,0.0
1647300000.0,97637,0.016,1.367,0.0
1647300000.0,97724,0.016,1.544,0.0
1647300000.0,97771,0.016,1.379,0.0
1647300000.0,97818,0.016,1.396,0.0
1647300000.0,97865,0.016,1.574,0.0
1647300000.0,97912,0.016,1.234,0.0
1647300000.0,97958,0.015,1.398,0.0
1647300000.0,98005,0.016,1.494,0.0
1647300000.0,98098,0.017,1.349,0.0
1647300000.0,98145,0.016,1.017,0.0
1647300000.0,98192,0.016,1.392,0.0
1647300000.0,98239,0.016,1.442,0.0
1647300000.0,98287,0.017,1.392,0.0
1647300000.0,98334,0.016,1.457,0.0
1647300000.0,98384,0.016,1.41,0.0
1647300000.0,98431,0.016,1.017,0.0
1647300000.0,98478,0.016,1.367,0.0
1647300000.0,98525,0.016,1.378,0.0
1647300000.0,98572,0.016,4.37,0.0
1647300000.0,98619,0.016,1.271,0.0
1647300000.0,98666,0.016,1.33,0.0
1647300000.0,98760,0.016,1.52,0.0
1647300000.0,98807,0.017,1.51,0.0
1647300000.0,98854,0.016,1.501,0.0
1647300000.0,98901,0.016,1.439,0.0
1647300000.0,98948,0.016,1.26,0.0
1647300000.0,98994,0.016,1.51,0.0
1647300000.0,99041,0.016,1.509,0.0
1647300000.0,99088,0.016,1.409,0.0
1647300000.0,99135,0.016,1.011,0.0
1647300000.0,99181,0.016,1.535,0.0
1647300000.0,99228,0.017,1.017,0.0
1647300000.0,99275,0.016,1.457,0.0
1647300000.0,99322,0.016,0.937,0.0
1647300000.0,99370,0.016,1.47,0.0
1647300000.0,99431,0.016,1.252,0.0
1647300000.0,99478,0.016,1.511,0.0
1647300000.0,99525,0.015,1.501,0.0
1647300000.0,99572,0.016,1.524,0.0
1647300000.0,99619,0.016,1.388,0.0
1647300000.0,99665,0.016,1.018,0.0
1647300000.0,99791,0.016,1.489,0.0
1647300000.0,99838,0.016,1.482,0.0
1647300000.0,99885,0.016,0.878,0.0
1647300000.0,99931,0.016,0.943,0.0
1647300000.0,99980,0.016,1.463,0.0
1647400000.0,27,0.016,1.482,0.0
1647400000.0,74,0.016,1.276,0.0
1647400000.0,121,0.017,1.315,0.0
1647400000.0,168,0.016,1.458,0.0
1647400000.0,215,0.016,1.436,0.0
1647400000.0,261,0.016,1.506,0.0
1647400000.0,308,0.016,1.529,0.0
1647400000.0,355,0.016,1.518,0.0
1647400000.0,470,0.016,1.521,0.0
1647400000.0,517,0.016,1.402,0.0
1647400000.0,564,0.016,1.34,0.0
1647400000.0,610,0.016,1.271,0.0
1647400000.0,657,0.016,1.241,0.0
1647400000.0,704,0.016,1.261,0.0
1647400000.0,755,0.016,1.505,0.0
1647400000.0,807,0.016,1.327,0.0
1647400000.0,854,0.016,1.315,0.0
1647400000.0,901,0.016,1.513,0.0
1647400000.0,948,0.016,1.513,0.0
1647400000.0,995,0.016,1.501,0.0
1647400000.0,1041,0.016,1.505,0.0
1647400000.0,1089,0.016,1.378,0.0
1647400000.0,1136,0.017,1.271,0.0
1647400000.0,1183,0.016,1.482,0.0
1647400000.0,1230,0.016,1.47,0.0
1647400000.0,1277,0.016,4.372,0.0
1647400000.0,1323,0.017,1.271,0.0
1647400000.0,1370,0.016,1.252,0.0
1647400000.0,1479,0.016,1.397,0.0
1647400000.0,1525,0.016,1.514,0.0
1647400000.0,1572,0.017,0.993,0.0
1647400000.0,1619,0.016,1.511,0.0
1647400000.0,1666,0.016,1.507,0.0
1647400000.0,1713,0.016,0.862,0.0
1647400000.0,1760,0.016,1.344,0.0
1647400000.0,1807,0.016,1.488,0.0
1647400000.0,1854,0.016,1.506,0.0
1647400000.0,1901,0.016,1.528,0.0
1647400000.0,1947,0.016,1.324,0.0
1647400000.0,1994,0.016,0.951,0.0
1647400000.0,2041,0.016,1.017,0.0
1647400000.0,2088,0.016,1.458,0.0
1647400000.0,2136,0.015,1.515,0.0
1647400000.0,2184,0.016,1.026,0.0
1647400000.0,2231,0.016,1.389,0.0
1647400000.0,2278,0.016,1.524,0.0
1647400000.0,2325,0.016,1.501,0.0
1647400000.0,2372,0.016,1.393,0.0
1647400000.0,2479,0.016,1.333,0.0
1647400000.0,2527,0.016,1.538,0.0
1647400000.0,2574,0.016,0.942,0.0
1647400000.0,2621,0.016,1.525,0.0
1647400000.0,2667,0.017,1.506,0.0
1647400000.0,2714,0.016,1.334,0.0
1647400000.0,2812,0.017,1.355,0.0
1647400000.0,2859,0.017,1.512,0.0
1647400000.0,2906,0.016,1.318,0.0
1647400000.0,2953,0.016,1.488,0.0
1647400000.0,3000,0.016,1.52,0.0
1647400000.0,3047,0.016,1.481,0.0
1647400000.0,3172,0.016,1.517,0.0
1647400000.0,3221,0.016,1.265,0.0
1647400000.0,3268,0.016,1.537,0.0
1647400000.0,3314,0.015,1.284,0.0
1647400000.0,3363,0.016,0.922,0.0
1647400000.0,3410,0.017,0.919,0.0
1647400000.0,3457,0.017,1.483,0.0
1647400000.0,3504,0.016,1.536,0.0
1647400000.0,3551,0.016,1.514,0.0
1647400000.0,3597,0.016,1.259,0.0
1647400000.0,3644,0.016,1.505,0.0
1647400000.0,3691,0.016,1.266,0.0
1647400000.0,3738,0.016,1.515,0.0
1647400000.0,3831,0.016,1.56,0.0
1647400000.0,3878,0.016,1.386,0.0
1647400000.0,3925,0.016,1.516,0.0
1647400000.0,3971,0.016,1.502,0.0
1647400000.0,4018,0.016,1.277,0.0
1647400000.0,4065,0.016,1.543,0.0
1647400000.0,4121,0.017,1.373,0.0
1647400000.0,4178,0.017,1.532,0.0
1647400000.0,4225,0.016,1.335,0.0
1647400000.0,4272,0.016,1.509,0.0
1647400000.0,4319,0.015,1.265,0.0
1647400000.0,4366,0.016,1.272,0.0
1647400000.0,4412,0.016,1.538,0.0
1647400000.0,4478,0.016,1.457,0.0
1647400000.0,4530,0.016,0.992,0.0
1647400000.0,4577,0.017,0.91,0.0
1647400000.0,4626,0.015,1.359,0.0
1647400000.0,4672,0.016,1.519,0.0
1647400000.0,4719,0.016,1.259,0.0
1647400000.0,4766,0.016,1.528,0.0
1647400000.0,4813,0.016,1.267,0.0
1647400000.0,4860,0.015,1.332,0.0
1647400000.0,4907,0.016,1.541,0.0
1647400000.0,4954,0.016,1.555,0.0
1647400000.0,5001,0.016,1.265,0.0
1647400000.0,5047,0.016,1.517,0.0
1647400000.0,5094,0.016,1.481,0.0
1647400000.0,5150,0.016,1.38,0.0
1647400000.0,5197,0.016,1.504,0.0
1647400000.0,5244,0.016,1.499,0.0
1647400000.0,5291,0.016,1.497,0.0
1647400000.0,5338,0.017,1.332,0.0
1647400000.0,5384,0.016,1.322,0.0
1647400000.0,5482,0.016,1.53,0.0
1647400000.0,5531,0.016,1.482,0.0
1647400000.0,5578,0.016,1.254,0.0
1647400000.0,5624,0.017,1.445,0.0
1647400000.0,5673,0.016,1.464,0.0
1647400000.0,5720,0.016,1.289,0.0
1647400000.0,5769,0.016,0.799,0.0
1647400000.0,5815,0.016,1.528,0.0
1647400000.0,5862,0.016,1.016,0.0
1647400000.0,5909,0.016,1.47,0.0
1647400000.0,5958,0.016,1.507,0.0
1647400000.0,6004,0.016,1.527,0.0
1647400000.0,6051,0.016,1.514,0.0
1647400000.0,6134,0.016,1.482,0.0
1647400000.0,6183,0.015,1.514,0.0
1647400000.0,6230,0.016,1.445,0.0
1647400000.0,6277,0.016,1.507,0.0
1647400000.0,6323,0.016,1.331,0.0
1647400000.0,6370,0.016,1.354,0.0
1647400000.0,6421,0.016,1.529,0.0
1647400000.0,6474,0.017,1.522,0.0
1647400000.0,6521,0.017,1.514,0.0
1647400000.0,6567,0.016,1.499,0.0
1647400000.0,6614,0.016,1.513,0.0
1647400000.0,6661,0.016,1.476,0.0
1647400000.0,6708,0.016,1.476,0.0
1647400000.0,6770,0.017,1.856,0.0
1647400000.0,6817,0.016,1.514,0.0
1647400000.0,6864,0.016,1.51,0.0
1647400000.0,6910,0.016,1.512,0.0
1647400000.0,6957,0.016,1.514,0.0
1647400000.0,7004,0.016,1.517,0.0
1647400000.0,7051,0.016,1.547,0.0
1647400000.0,7142,0.016,1.522,0.0
1647400000.0,7189,0.016,1.51,0.0
1647400000.0,7236,0.016,1.529,0.0
1647400000.0,7283,0.016,1.38,0.0
1647400000.0,7330,0.016,1.527,0.0
1647400000.0,7377,0.016,1.442,0.0
1647400000.0,7423,0.016,1.331,0.0
1647400000.0,7470,0.016,1.34,0.0
1647400000.0,7517,0.016,1.385,0.0
1647400000.0,7564,0.016,1.302,0.0
1647400000.0,7611,0.017,1.326,0.0
1647400000.0,7658,0.016,1.343,0.0
1647400000.0,7705,0.016,1.527,0.0
1647400000.0,7751,0.015,1.509,0.0
1647400000.0,7824,0.016,1.337,0.0
1647400000.0,7871,0.016,1.336,0.0
1647400000.0,7918,0.016,1.543,0.0
1647400000.0,7965,0.016,1.507,0.0
1647400000.0,8012,0.016,1.514,0.0
1647400000.0,8058,0.016,1.5,0.0
1647400000.0,8183,0.016,1.345,0.0
1647400000.0,8229,0.016,1.265,0.0
1647400000.0,8276,0.016,1.444,0.0
1647400000.0,8323,0.016,1.457,0.0
1647400000.0,8370,0.016,1.501,0.0
1647400000.0,8417,0.016,1.527,0.0
1647400000.0,8465,0.016,1.4,0.0
1647400000.0,8512,0.017,1.265,0.0
1647400000.0,8559,0.015,1.501,0.0
